txn_date,amount,category,counterparty,currency,txn_id
2024-10-28,-11807.68,Fee,Evergreen Payroll,USD,TX1003103
2024-10-10,-1153.03,Fee,Orion Systems Inc,USD,TX1003104
2024-04-07,-96.45,Card Payment,Windward Shipping,USD,TX1003105
2024-03-06,-804.27,Wire Out,Ironwood Advisory,USD,TX1003106
2024-02-10,-7435.86,ACH Debit,Silverline Media,USD,TX1003107
2024-09-25,-2873.27,Card Payment,Blue Harbor Trading,USD,TX1003108
2024-08-28,-1796.59,Card Payment,Apex Global Markets,USD,TX1003109
2024-12-08,123.04,Interest,Larkspur Foods,USD,TX1003110
2024-08-30,141.35,ACH Credit,Ashford Legal LLP,USD,TX1003111
2024-04-19,33.78,Wire In,Meridian Capital LLC,USD,TX1003112
2024-07-07,-1510.2,ACH Debit,Evergreen Payroll,USD,TX1003113
2024-08-28,789.56,Wire In,Meridian Capital LLC,USD,TX1003114
2024-02-12,33.43,Wire In,Blue Harbor Trading,USD,TX1003115
2024-12-18,21886.68,Wire In,Blue Harbor Trading,USD,TX1003116
2024-07-06,-15.03,Card Payment,Granite Peak LLC,USD,TX1003117
2024-02-05,-861.5,Card Payment,Meridian Capital LLC,USD,TX1003118
2024-01-26,-9881.94,ACH Debit,Coastal Union Bank,USD,TX1003119
2024-03-04,-4236.37,ACH Debit,Ironwood Advisory,USD,TX1003120
2024-01-02,273.22,Wire In,Meridian Capital LLC,USD,TX1003121
2024-09-08,-13736.41,ACH Debit,Windward Shipping,USD,TX1003122
2024-06-22,-800.56,FX Settlement,Blue Harbor Trading,USD,TX1003123
2024-04-27,26291.11,ACH Credit,Lakeside Trust,USD,TX1003124
2024-05-15,-797.58,Wire Out,Silverline Media,USD,TX1003125
2024-04-01,-10342.76,Fee,Redwood Securities,USD,TX1003126
2024-07-26,-82.32,Wire Out,Sterling & Rowe,USD,TX1003127
2024-06-24,-5124.99,FX Settlement,Ashford Legal LLP,USD,TX1003128
2024-04-29,109.88,ACH Credit,Sterling & Rowe,USD,TX1003129
2024-09-28,-10421.73,Wire Out,Pinnacle Ventures,USD,TX1003130
2024-10-13,-5145.57,Wire Out,Veranda Hospitality,USD,TX1003131
2024-05-18,-23.73,ACH Debit,Ironwood Advisory,USD,TX1003132
2024-05-24,776.86,Wire In,Crestline Bank,USD,TX1003133
2024-11-26,-31491.66,Card Payment,Halcyon Asset Mgmt,USD,TX1003134
2024-10-04,-355.52,Fee,Evergreen Payroll,USD,TX1003135
2024-10-31,-112.11,Fee,Crestline Bank,USD,TX1003136
2024-07-11,-6549.43,Wire Out,Juniper Health Grp,USD,TX1003137
2024-06-18,-11199.06,Wire Out,Apex Global Markets,USD,TX1003138
2024-12-24,-54.84,ACH Debit,Apex Global Markets,USD,TX1003139
2024-08-26,-17.53,ACH Debit,Crestline Bank,USD,TX1003140
2024-07-11,-11958.54,Card Payment,Silverline Media,USD,TX1003141
2024-08-26,524.16,Wire In,Sterling & Rowe,USD,TX1003142
2024-11-09,32.5,ACH Credit,Evergreen Payroll,USD,TX1003143
2024-08-17,139.25,Interest,Sable River Mining,USD,TX1003144
2024-07-17,-16.18,ACH Debit,Apex Global Markets,USD,TX1003145
2024-08-27,701.44,Wire In,Meridian Capital LLC,USD,TX1003146
2024-10-19,180.05,Wire In,Blue Harbor Trading,USD,TX1003147
2024-11-21,-614.5,Wire Out,Granite Peak LLC,USD,TX1003148
2024-10-04,-32802.72,Card Payment,Evergreen Payroll,USD,TX1003149
2024-10-09,17.97,Wire In,Blue Harbor Trading,USD,TX1003150
2024-12-29,-4460.56,Fee,Blue Harbor Trading,USD,TX1003151
2024-10-12,36155.21,Wire In,Apex Global Markets,USD,TX1003152
2024-07-19,212.15,Interest,Sterling & Rowe,USD,TX1003153
2024-08-27,1366.91,Wire In,Larkspur Foods,USD,TX1003154
2024-05-13,287.68,ACH Credit,Sterling & Rowe,USD,TX1003155
2024-06-22,-4272.89,Card Payment,Apex Global Markets,USD,TX1003156
2024-02-16,29.27,Interest,Evergreen Payroll,USD,TX1003157
2024-07-19,-9305.15,Card Payment,Apex Global Markets,USD,TX1003158
2024-10-25,-27464.25,Card Payment,Crestline Bank,USD,TX1003159
2024-11-15,3021.99,Wire In,Crestline Bank,USD,TX1003160
2024-01-13,-324.39,Wire Out,Aurora Payments,USD,TX1003161
2024-11-01,-44475.92,Fee,Apex Global Markets,USD,TX1003162
2024-08-19,-10.78,Card Payment,Veranda Hospitality,USD,TX1003163
2024-08-22,-27.38,Wire Out,Ashford Legal LLP,USD,TX1003164
2024-10-20,-28104.56,Card Payment,Windward Shipping,USD,TX1003165
2024-06-19,-39770.92,ACH Debit,Halcyon Asset Mgmt,USD,TX1003166
2024-05-03,67.01,Wire In,Orion Systems Inc,USD,TX1003167
2024-04-16,-36.27,ACH Debit,Granite Peak LLC,USD,TX1003168
2024-02-23,462.87,Wire In,Apex Global Markets,USD,TX1003169
2024-09-17,33046.17,Wire In,Redwood Securities,USD,TX1003170
2024-02-22,-1052.2,Wire Out,Silverline Media,USD,TX1003171
2024-06-07,-37.64,Fee,Redwood Securities,USD,TX1003172
2024-09-27,-15456.79,Card Payment,Apex Global Markets,USD,TX1003173
2024-07-05,4124.49,ACH Credit,Sterling & Rowe,USD,TX1003174
2024-02-22,-10973.92,Fee,Sable River Mining,USD,TX1003175
2024-10-14,-14.93,ACH Debit,Evergreen Payroll,USD,TX1003176
2024-05-03,-26.43,Fee,Northgate Partners,USD,TX1003177
2024-04-13,42.38,Wire In,Meridian Capital LLC,USD,TX1003178
2024-12-07,-1560.4,Card Payment,Redwood Securities,USD,TX1003179
2024-03-08,-28789.32,Wire Out,Veranda Hospitality,USD,TX1003180
2024-08-04,-7255.34,ACH Debit,Apex Global Markets,USD,TX1003181
2024-06-13,43876.41,Wire In,Aurora Payments,USD,TX1003182
2024-10-14,735.9,ACH Credit,Halcyon Asset Mgmt,USD,TX1003183
2024-02-06,-14985.89,Fee,Halcyon Asset Mgmt,USD,TX1003184
2024-01-09,4410.88,Wire In,Veranda Hospitality,USD,TX1003185
2024-12-24,181.11,Wire In,Beacon Insurance,USD,TX1003186
2024-04-06,4140.43,ACH Credit,Granite Peak LLC,USD,TX1003187
2024-06-01,-98.48,ACH Debit,Larkspur Foods,USD,TX1003188
2024-08-30,-21621.38,Card Payment,Driftwood Leasing,USD,TX1003189
2024-02-22,-32.55,ACH Debit,Evergreen Payroll,USD,TX1003190
2024-09-28,-42417.5,Wire Out,Redwood Securities,USD,TX1003191
2024-10-08,-53.98,ACH Debit,Veranda Hospitality,USD,TX1003192
2024-05-21,-5178.89,Card Payment,Blue Harbor Trading,USD,TX1003193
2024-12-01,-29.24,Card Payment,Sterling & Rowe,USD,TX1003194
2024-02-09,-36220.2,Card Payment,Evergreen Payroll,USD,TX1003195
2024-10-20,-17679.94,ACH Debit,Evergreen Payroll,USD,TX1003196
2024-05-20,-1210.31,Wire Out,Vanguard Logistics,USD,TX1003197
2024-05-27,-20.63,Wire Out,Pinnacle Ventures,USD,TX1003198
2024-08-28,-5829.8,Card Payment,Redwood Securities,USD,TX1003199
2024-09-05,-142.98,FX Settlement,Silverline Media,USD,TX1003200
2024-09-11,-17.44,Fee,Blue Harbor Trading,USD,TX1003201
2024-04-16,-482.98,ACH Debit,Onyx Consulting,USD,TX1003202
2024-05-27,-6314.15,Wire Out,Cobalt Networks,USD,TX1003203
2024-05-13,-733.73,Wire Out,Beacon Insurance,USD,TX1003204
2024-01-10,451.81,,Ironwood Advisory,USD,TX1003205
2024-05-04,-1913.74,ACH Debit,Silverline Media,USD,TX1003206
2024-01-02,-47.91,Wire Out,Sterling & Rowe,USD,TX1003207
2024-07-21,-1455.73,ACH Debit,Crestline Bank,USD,TX1003208
2024-01-30,-4350.76,Card Payment,Apex Global Markets,USD,TX1003209
2024-08-24,6358.59,Wire In,Apex Global Markets,USD,TX1003210
2024-11-03,-91.52,ACH Debit,Cascade Holdings,USD,TX1003211
2024-12-27,15.91,Wire In,Granite Peak LLC,USD,TX1003212
2024-10-22,-97.36,FX Settlement,Redwood Securities,USD,TX1003213
2024-11-15,-60.85,ACH Debit,Sterling & Rowe,USD,TX1003214
2024-05-28,34.3,Wire In,Crestline Bank,USD,TX1003215
2024-03-03,897.21,Wire In,Cascade Holdings,USD,TX1003216
2024-05-03,-22.45,FX Settlement,Veranda Hospitality,USD,TX1003217
2024-08-05,-19949.46,Wire Out,Ashford Legal LLP,USD,TX1003218
2024-05-01,-12.05,Card Payment,Sable River Mining,USD,TX1003219
2024-12-24,32862.91,ACH Credit,Veranda Hospitality,USD,TX1003220
2024-06-30,-63.84,Wire Out,Crestline Bank,USD,TX1003221
2024-06-26,32.07,Wire In,Apex Global Markets,USD,TX1003222
2024-08-25,-13322.34,Wire Out,Northgate Partners,USD,TX1003223
2024-09-27,-119.62,Fee,Ashford Legal LLP,USD,TX1003224
2024-04-10,-115.17,Card Payment,Evergreen Payroll,USD,TX1003225
2024-05-01,-24421.67,Card Payment,Sable River Mining,USD,TX1003226
2024-02-29,29.29,ACH Credit,Granite Peak LLC,USD,TX1003227
2024-06-17,-992.63,Wire Out,Redwood Securities,USD,TX1003228
2024-12-02,-48771.87,Card Payment,Granite Peak LLC,USD,TX1003229
2024-09-16,-35.54,Fee,Ashford Legal LLP,USD,TX1003230
2024-11-04,-170.43,Card Payment,Kestrel Analytics,USD,TX1003231
2024-02-17,-36.02,Wire Out,Evergreen Payroll,USD,TX1003232
2024-04-15,37.21,ACH Credit,Halcyon Asset Mgmt,USD,TX1003233
2024-03-04,-56.73,FX Settlement,Apex Global Markets,USD,TX1003234
2024-03-31,-4036.65,Wire Out,Silverline Media,USD,TX1003235
2024-09-26,-80.69,ACH Debit,Ashford Legal LLP,USD,TX1003236
2024-07-07,-18208.59,Card Payment,Tidewater Imports,USD,TX1003237
2024-04-12,-702.42,Wire Out,Pinnacle Ventures,USD,TX1003238
2024-12-17,-737.87,FX Settlement,Apex Global Markets,USD,TX1003239
2024-12-15,794.87,Wire In,Juniper Health Grp,USD,TX1003240
2024-11-02,12.07,Interest,Blue Harbor Trading,USD,TX1003241
2024-07-25,-34.52,Fee,Ashford Legal LLP,USD,TX1003242
2024-08-01,17398.18,ACH Credit,Orion Systems Inc,USD,TX1003243
2024-04-13,-144.81,Card Payment,Veranda Hospitality,USD,TX1003244
2024-10-26,-12264.15,Wire Out,Cascade Holdings,USD,TX1003245
2024-06-01,-28.5,Wire Out,Granite Peak LLC,USD,TX1003246
2024-10-20,3248.59,Wire In,Summit Freight Co,USD,TX1003247
2024-05-08,-108.5,Wire Out,Apex Global Markets,USD,TX1003248
2024-12-14,-38990.74,ACH Debit,Redwood Securities,USD,TX1003249
2024-11-18,-147.83,Wire Out,Silverline Media,USD,TX1003250
2024-05-21,-11391.74,FX Settlement,Halcyon Asset Mgmt,USD,TX1003251
2024-07-14,-40.97,FX Settlement,Crestline Bank,USD,TX1003252
2024-11-18,-25211.39,Wire Out,Apex Global Markets,USD,TX1003253
2024-05-15,-72.19,Fee,Redwood Securities,USD,TX1003254
2024-08-24,39143.85,Wire In,Sterling & Rowe,USD,TX1003255
2024-05-30,-4295.21,Card Payment,Crestline Bank,USD,TX1003256
2024-02-14,58.3,Interest,Blue Harbor Trading,USD,TX1003257
2024-09-11,-3534.91,Card Payment,Apex Global Markets,USD,TX1003258
2024-01-17,-12551.44,Wire Out,Evergreen Payroll,USD,TX1003259
2024-08-09,409.13,Wire In,Onyx Consulting,USD,TX1003260
2024-02-11,32954.09,Wire In,Blue Harbor Trading,USD,TX1003261
2024-10-15,-5885.21,Card Payment,Pinnacle Ventures,USD,TX1003262
2024-08-30,-470.28,Wire Out,Monarch Realty,USD,TX1003263
2024-08-29,17460.87,Wire In,Juniper Health Grp,USD,TX1003264
2024-03-10,-701.14,Fee,Apex Global Markets,USD,TX1003265
2024-02-20,-329.99,ACH Debit,Apex Global Markets,USD,TX1003266
2024-09-03,-5400.52,ACH Debit,Northgate Partners,USD,TX1003267
2024-07-07,143.08,ACH Credit,Monarch Realty,USD,TX1003268
2024-08-12,-28905.32,Wire Out,Juniper Health Grp,USD,TX1003269
2024-05-30,55.96,Wire In,Onyx Consulting,USD,TX1003270
2024-11-21,-30139.95,ACH Debit,Sterling & Rowe,USD,TX1003271
2024-06-15,16183.7,Wire In,Redwood Securities,USD,TX1003272
2024-04-29,-916.93,Card Payment,Apex Global Markets,USD,TX1003273
2024-03-11,-11976.49,Card Payment,Cascade Holdings,USD,TX1003274
2024-05-23,-11387.72,Wire Out,Blue Harbor Trading,USD,TX1003275
2024-05-31,9017.21,ACH Credit,Windward Shipping,USD,TX1003276
2024-10-20,-2277.39,ACH Debit,Pinnacle Ventures,USD,TX1003277
2024-02-29,39129.98,Interest,Coastal Union Bank,USD,TX1003278
2024-10-10,783.74,Wire In,Veranda Hospitality,USD,TX1003279
2024-08-16,23.67,ACH Credit,Apex Global Markets,USD,TX1003280
2024-01-01,-575.02,Wire Out,Apex Global Markets,USD,TX1003281
2024-11-29,11.39,Wire In,Quartz Petroleum,USD,TX1003282
2024-02-01,-10.08,Card Payment,Redwood Securities,USD,TX1003283
2024-09-17,629.83,Wire In,Apex Global Markets,USD,TX1003284
2024-01-25,85.67,Wire In,Meridian Capital LLC,USD,TX1003285
2024-05-16,36570.89,Wire In,Apex Global Markets,USD,TX1003286
2024-04-19,63.74,Wire In,Apex Global Markets,USD,TX1003287
2024-09-02,-34.81,Wire Out,Zenith Manufacturing,USD,TX1003288
2024-12-21,17075.29,Wire In,Evergreen Payroll,USD,TX1003289
2024-06-03,1125.36,Wire In,Coastal Union Bank,USD,TX1003290
2024-06-14,-229.79,Wire Out,Sable River Mining,USD,TX1003291
2024-01-28,-14.2,ACH Debit,Ironwood Advisory,USD,TX1003292
2024-10-20,2831.44,ACH Credit,Evergreen Payroll,USD,TX1003293
2024-10-24,30074.66,Interest,Ironwood Advisory,USD,TX1003294
2024-10-11,129.7,Interest,Ironwood Advisory,USD,TX1003295
2024-01-20,-6076.13,Wire Out,Onyx Consulting,USD,TX1003296
2024-08-24,-328.3,ACH Debit,Apex Global Markets,USD,TX1003297
2024-11-02,199.49,ACH Credit,Apex Global Markets,USD,TX1003298
2024-04-14,-541.08,Card Payment,Apex Global Markets,USD,TX1003299
2024-12-22,-21.59,Wire Out,Redwood Securities,USD,TX1003300
2024-02-06,-11298.01,Card Payment,Apex Global Markets,USD,TX1003301
2024-04-23,-472.64,Wire Out,Pinnacle Ventures,USD,TX1003302
2024-11-27,-16.61,Fee,Redwood Securities,USD,TX1003303
2024-11-15,-2647.87,ACH Debit,Blue Harbor Trading,USD,TX1003304
2024-11-23,9498.52,Interest,Zenith Manufacturing,USD,TX1003305
2024-02-17,-14.41,Wire Out,Redwood Securities,USD,TX1003306
2024-12-27,-2347.43,Card Payment,Sterling & Rowe,USD,TX1003307
2024-12-26,-216.91,Wire Out,Northgate Partners,USD,TX1003308
2024-03-26,117.8,Wire In,Apex Global Markets,USD,TX1003309
2024-04-02,-21006.57,FX Settlement,Apex Global Markets,USD,TX1003310
2024-11-04,801.14,Wire In,Redwood Securities,USD,TX1003311
2024-08-24,1898.95,Wire In,Apex Global Markets,USD,TX1003312
2024-12-12,-4469.25,Wire Out,Sterling & Rowe,USD,TX1003313
2024-05-13,9958.91,ACH Credit,Sable River Mining,USD,TX1003314
2024-09-21,-523.5,Card Payment,Apex Global Markets,USD,TX1003315
2024-08-15,21497.84,ACH Credit,Windward Shipping,USD,TX1003316
2024-04-17,3258.74,Wire In,Onyx Consulting,USD,TX1003317
2024-03-29,-14.39,Card Payment,Apex Global Markets,USD,TX1003318
2024-10-15,-31.19,FX Settlement,Apex Global Markets,USD,TX1003319
2024-06-12,-249.54,Wire Out,Veranda Hospitality,USD,TX1003320
2024-06-07,-14.89,Card Payment,Meridian Capital LLC,USD,TX1003321
2024-02-13,-15111.06,Card Payment,Titan Freight Lines,USD,TX1003322
2024-06-03,-10871.23,ACH Debit,Sterling & Rowe,USD,TX1003323
2024-12-13,-161.3,Fee,Pinnacle Ventures,USD,TX1003324
2024-09-08,-58.98,Card Payment,Beacon Insurance,USD,TX1003325
2024-10-25,110.1,Wire In,Vanguard Logistics,USD,TX1003326
2024-09-07,-31633.68,Fee,Evergreen Payroll,USD,TX1003327
2024-06-05,-27.21,Fee,Meridian Capital LLC,USD,TX1003328
2024-07-30,727.26,ACH Credit,Aurora Payments,USD,TX1003329
2024-01-31,21.76,Wire In,Apex Global Markets,USD,TX1003330
2024-01-13,-21176.13,Wire Out,Northgate Partners,USD,TX1003331
2024-03-10,122.71,Wire In,Blue Harbor Trading,USD,TX1003332
2024-09-22,1366.2,Wire In,Ashford Legal LLP,USD,TX1003333
2024-03-28,-221.55,FX Settlement,Windward Shipping,USD,TX1003334
2024-12-27,-17.88,Card Payment,Apex Global Markets,USD,TX1003335
2024-08-01,-2779.63,Card Payment,Crestline Bank,USD,TX1003336
2024-10-11,-15206.92,Card Payment,Northgate Partners,USD,TX1003337
2024-09-12,-3004.6,Card Payment,Apex Global Markets,USD,TX1003338
2024-05-08,12.44,Wire In,Ironwood Advisory,USD,TX1003339
2024-05-04,84.74,Wire In,Granite Peak LLC,USD,TX1003340
2024-04-28,-887.93,ACH Debit,Northgate Partners,USD,TX1003341
2024-05-27,-49.99,Wire Out,Apex Global Markets,USD,TX1003342
2024-07-24,-59.15,Fee,Apex Global Markets,USD,TX1003343
2024-11-03,-41.12,Card Payment,Monarch Realty,USD,TX1003344
2024-12-04,188.03,Wire In,Onyx Consulting,USD,TX1003345
2024-06-19,-14.1,ACH Debit,Ironwood Advisory,USD,TX1003346
2024-03-16,3260.44,Wire In,Silverline Media,USD,TX1003347
2024-12-24,-6202.69,ACH Debit,Apex Global Markets,USD,TX1003348
2024-08-03,-42.22,Wire Out,Apex Global Markets,USD,TX1003349
2024-02-22,-76.17,Wire Out,Quartz Petroleum,USD,TX1003350
2024-09-08,16174.5,ACH Credit,Cobalt Networks,USD,TX1003351
2024-03-13,-392.51,Card Payment,Apex Global Markets,USD,TX1003352
2024-11-09,33.31,Wire In,Sterling & Rowe,USD,TX1003353
2024-01-14,80.48,Wire In,Apex Global Markets,USD,TX1003354
2024-10-20,-5106.78,Fee,Pinnacle Ventures,USD,TX1003355
2024-03-07,-2633.72,Card Payment,Crestline Bank,USD,TX1003356
2024-12-04,411.52,ACH Credit,Sterling & Rowe,USD,TX1003357
2024-12-13,9690.55,ACH Credit,Nimbus Cloud Svcs,USD,TX1003358
2024-04-12,-414.79,Fee,Ironwood Advisory,USD,TX1003359
2024-06-30,-43045.49,ACH Debit,Coastal Union Bank,USD,TX1003360
2024-12-04,-376.13,Wire Out,Apex Global Markets,USD,TX1003361
2024-06-03,-10713.58,Card Payment,Sterling & Rowe,USD,TX1003362
2024-02-03,-15846.77,ACH Debit,Veranda Hospitality,USD,TX1003363
2024-09-07,-44.13,ACH Debit,Orion Systems Inc,USD,TX1003364
2024-08-19,-432.91,Card Payment,Silverline Media,USD,TX1003365
2024-05-25,53.93,Wire In,Apex Global Markets,USD,TX1003366
2024-07-26,-1592.11,Wire Out,Driftwood Leasing,USD,TX1003367
2024-02-28,16.27,ACH Credit,Sterling & Rowe,USD,TX1003368
2024-05-05,-79.45,Card Payment,Northgate Partners,USD,TX1003369
2024-03-27,-40720.12,Card Payment,Evergreen Payroll,USD,TX1003370
2024-12-04,4350.95,Wire In,Pinnacle Ventures,USD,TX1003371
2024-05-02,-2632.05,Card Payment,Blue Harbor Trading,USD,TX1003372
2024-08-11,-156.42,FX Settlement,Sterling & Rowe,USD,TX1003373
2024-05-29,-1643.67,Wire Out,Summit Freight Co,USD,TX1003374
2024-10-07,-13.65,FX Settlement,Monarch Realty,USD,TX1003375
2024-05-09,-2139.87,FX Settlement,Sable River Mining,USD,TX1003376
2024-10-29,2040.75,Wire In,Orion Systems Inc,USD,TX1003377
2024-10-12,-10.22,Fee,Apex Global Markets,USD,TX1003378
2024-06-16,-2206.65,Wire Out,Vanguard Logistics,USD,TX1003379
2024-08-10,-221.1,ACH Debit,Sterling & Rowe,USD,TX1003380
2024-10-23,-318.47,Wire Out,Sterling & Rowe,USD,TX1003381
2024-12-05,-103.11,Wire Out,Redwood Securities,USD,TX1003382
2024-12-23,-350.45,FX Settlement,Coastal Union Bank,USD,TX1003383
2024-12-10,-24.89,Card Payment,Apex Global Markets,USD,TX1003384
2024-05-20,2969.72,Wire In,Blue Harbor Trading,USD,TX1003385
2024-09-28,-89.77,Wire Out,Granite Peak LLC,USD,TX1003386
2024-05-23,-67.33,Fee,Apex Global Markets,USD,TX1003387
2024-02-27,-30538.04,Card Payment,Silverline Media,USD,TX1003388
2024-03-18,6087.23,Wire In,Sterling & Rowe,USD,TX1003389
2024-06-09,-14.74,Card Payment,Sterling & Rowe,USD,TX1003390
2024-07-11,-48.66,ACH Debit,Lakeside Trust,USD,TX1003391
2024-04-01,-9802.16,Wire Out,Granite Peak LLC,USD,TX1003392
2024-03-23,-12.38,ACH Debit,Evergreen Payroll,USD,TX1003393
2024-07-17,527.1,Wire In,Cobalt Networks,USD,TX1003394
2024-09-14,61.51,Wire In,Evergreen Payroll,USD,TX1003395
2024-02-03,-60.7,FX Settlement,Meridian Capital LLC,USD,TX1003396
2024-08-19,29.91,Wire In,Evergreen Payroll,USD,TX1003397
2024-02-06,11.24,Wire In,Crestline Bank,USD,TX1003398
2024-05-09,-12039.22,Fee,Sterling & Rowe,USD,TX1003399
2024-07-23,-2000.42,FX Settlement,Silverline Media,USD,TX1003400
2024-12-29,-3702.77,Wire Out,Sterling & Rowe,USD,TX1003401
2024-03-26,-43715.69,Wire Out,Blue Harbor Trading,USD,TX1003402
2024-06-04,-1767.87,Card Payment,Larkspur Foods,USD,TX1003403
2024-07-05,-3192.5,Card Payment,Windward Shipping,USD,TX1003404
2024-01-30,-36.94,Card Payment,Summit Freight Co,USD,TX1003405
2024-12-23,-14.72,Wire Out,Northgate Partners,USD,TX1003406
2024-06-02,-20.85,Card Payment,Redwood Securities,USD,TX1003407
2024-06-08,-3863.51,Wire Out,Apex Global Markets,USD,TX1003408
2024-09-14,-20.85,Wire Out,Blue Harbor Trading,USD,TX1003409
2024-11-25,-30034.79,Wire Out,Evergreen Payroll,USD,TX1003410
2024-12-19,-16491.67,Fee,Larkspur Foods,USD,TX1003411
2024-08-25,-95.93,Wire Out,Evergreen Payroll,USD,TX1003412
2024-06-19,-17.31,Wire Out,Apex Global Markets,USD,TX1003413
2024-02-24,-38313.1,Wire Out,Blue Harbor Trading,USD,TX1003414
2024-08-29,524.46,Wire In,Sterling & Rowe,USD,TX1003415
2024-01-02,2701.42,ACH Credit,Nimbus Cloud Svcs,USD,TX1003416
2024-08-12,-1132.24,Wire Out,Meridian Capital LLC,USD,TX1003417
2024-06-12,-90.96,Card Payment,Orion Systems Inc,USD,TX1003418
2024-03-10,-50.81,Wire Out,Orion Systems Inc,USD,TX1003419
2024-11-01,-28.2,Wire Out,Blue Harbor Trading,USD,TX1003420
2024-01-08,-78.52,Card Payment,Apex Global Markets,USD,TX1003421
2024-10-06,-41.0,Fee,Sable River Mining,USD,TX1003422
2024-05-09,261.32,Wire In,Sable River Mining,USD,TX1003423
2024-09-10,29.38,ACH Credit,Sterling & Rowe,USD,TX1003424
2024-04-04,-17891.76,FX Settlement,Veranda Hospitality,USD,TX1003425
2024-01-15,767.48,Wire In,Apex Global Markets,USD,TX1003426
2024-04-15,997.49,Wire In,Pinnacle Ventures,USD,TX1003427
2024-05-31,-5567.52,Card Payment,Apex Global Markets,USD,TX1003428
2024-12-04,-21880.58,Fee,Ironwood Advisory,USD,TX1003429
2024-10-26,-21079.11,Wire Out,Crestline Bank,USD,TX1003430
2024-07-28,277.46,Interest,Orion Systems Inc,USD,TX1003431
2024-10-06,-646.98,ACH Debit,Titan Freight Lines,USD,TX1003432
2024-02-12,-125.74,ACH Debit,Meridian Capital LLC,USD,TX1003433
2024-03-08,-270.86,ACH Debit,Halcyon Asset Mgmt,USD,TX1003434
2024-07-26,8452.66,Wire In,Meridian Capital LLC,USD,TX1003435
2024-09-30,-42.3,Wire Out,Apex Global Markets,USD,TX1003436
2024-01-28,1314.83,ACH Credit,Ashford Legal LLP,USD,TX1003437
2024-08-26,207.97,Wire In,Beacon Insurance,USD,TX1003438
2024-06-18,-35.92,Card Payment,Windward Shipping,USD,TX1003439
2024-08-19,-10623.9,Fee,Sterling & Rowe,USD,TX1003440
2024-09-26,-25.37,FX Settlement,Sterling & Rowe,USD,TX1003441
2024-09-12,-4172.73,Card Payment,Nimbus Cloud Svcs,USD,TX1003442
2024-10-28,61.02,Wire In,Ashford Legal LLP,USD,TX1003443
2024-12-03,929.78,ACH Credit,Sterling & Rowe,USD,TX1003444
2024-12-20,-16.53,Card Payment,Apex Global Markets,USD,TX1003445
2024-12-30,-114.64,ACH Debit,Cascade Holdings,USD,TX1003446
2024-12-04,-1138.15,Wire Out,Ironwood Advisory,USD,TX1003447
2024-04-13,3262.36,Interest,Onyx Consulting,USD,TX1003448
2024-02-21,-21979.38,Wire Out,Sterling & Rowe,USD,TX1003449
2024-10-21,244.38,Interest,Sterling & Rowe,USD,TX1003450
2024-11-14,-11428.23,ACH Debit,Lakeside Trust,USD,TX1003451
2024-08-15,-38.04,Card Payment,Quartz Petroleum,USD,TX1003452
2024-10-21,-154.14,Card Payment,Redwood Securities,USD,TX1003453
2024-02-02,7308.61,Wire In,Silverline Media,USD,TX1003454
2024-12-03,-4945.61,ACH Debit,Ironwood Advisory,USD,TX1003455
2024-12-05,281.3,Wire In,Pinnacle Ventures,USD,TX1003456
2024-11-28,-11973.66,FX Settlement,Crestline Bank,USD,TX1003457
2024-11-10,-20060.93,Card Payment,Larkspur Foods,USD,TX1003458
2024-10-09,-115.59,FX Settlement,Beacon Insurance,USD,TX1003459
